game_id,quarter,time_remaining,team,opponent,down,togo,yards_gained,play_type,is_explosive
2025_01_MIN_CHI,1.0,765.0,CHI,MIN,1.0,10.0,3.0,pass,False
2025_01_MIN_CHI,1.0,735.0,CHI,MIN,2.0,7.0,8.0,pass,False
2025_01_MIN_CHI,1.0,689.0,CHI,MIN,1.0,10.0,4.0,run,False
2025_01_MIN_CHI,1.0,647.0,CHI,MIN,2.0,6.0,11.0,pass,False
2025_01_MIN_CHI,1.0,613.0,CHI,MIN,1.0,10.0,5.0,pass,False
2025_01_MIN_CHI,1.0,574.0,CHI,MIN,2.0,5.0,0.0,run,False
2025_01_MIN_CHI,1.0,530.0,CHI,MIN,3.0,5.0,17.0,pass,False
2025_01_MIN_CHI,1.0,509.0,CHI,MIN,1.0,10.0,7.0,pass,False
2025_01_MIN_CHI,1.0,472.0,CHI,MIN,2.0,3.0,-3.0,run,False
2025_01_MIN_CHI,1.0,432.0,CHI,MIN,3.0,6.0,9.0,run,False
2025_01_MIN_CHI,1.0,291.0,CHI,MIN,1.0,10.0,1.0,pass,False
2025_01_MIN_CHI,1.0,247.0,CHI,MIN,2.0,9.0,12.0,run,True
2025_01_MIN_CHI,1.0,202.0,CHI,MIN,1.0,10.0,5.0,run,False
2025_01_MIN_CHI,1.0,142.0,CHI,MIN,2.0,10.0,8.0,pass,False
2025_01_MIN_CHI,1.0,105.0,CHI,MIN,3.0,2.0,-4.0,pass,False
2025_01_MIN_CHI,2.0,761.0,CHI,MIN,1.0,10.0,30.0,pass,True
2025_01_MIN_CHI,2.0,710.0,CHI,MIN,1.0,10.0,1.0,run,False
2025_01_MIN_CHI,2.0,647.0,CHI,MIN,2.0,14.0,9.0,run,False
2025_01_MIN_CHI,2.0,580.0,CHI,MIN,3.0,10.0,7.0,run,False
2025_01_MIN_CHI,2.0,539.0,CHI,MIN,4.0,3.0,0.0,pass,False
2025_01_MIN_CHI,2.0,412.0,CHI,MIN,1.0,10.0,0.0,pass,False
2025_01_MIN_CHI,2.0,407.0,CHI,MIN,2.0,10.0,0.0,pass,False
2025_01_MIN_CHI,2.0,401.0,CHI,MIN,3.0,10.0,2.0,run,False
2025_01_MIN_CHI,2.0,269.0,CHI,MIN,1.0,10.0,4.0,run,False
2025_01_MIN_CHI,2.0,206.0,CHI,MIN,2.0,11.0,16.0,pass,False
2025_01_MIN_CHI,2.0,168.0,CHI,MIN,1.0,10.0,3.0,run,False
2025_01_MIN_CHI,2.0,129.0,CHI,MIN,2.0,7.0,2.0,run,False
2025_01_MIN_CHI,2.0,120.0,CHI,MIN,3.0,5.0,7.0,pass,False
2025_01_MIN_CHI,2.0,115.0,CHI,MIN,1.0,10.0,3.0,run,False
2025_01_MIN_CHI,2.0,78.0,CHI,MIN,2.0,7.0,2.0,run,False
2025_01_MIN_CHI,2.0,35.0,CHI,MIN,3.0,5.0,3.0,pass,False
2025_01_MIN_CHI,3.0,894.0,CHI,MIN,1.0,10.0,0.0,pass,False
2025_01_MIN_CHI,3.0,889.0,CHI,MIN,2.0,10.0,0.0,pass,False
2025_01_MIN_CHI,3.0,884.0,CHI,MIN,3.0,10.0,0.0,pass,False
2025_01_MIN_CHI,3.0,608.0,CHI,MIN,1.0,10.0,0.0,run,False
2025_01_MIN_CHI,3.0,569.0,CHI,MIN,2.0,10.0,22.0,pass,True
2025_01_MIN_CHI,3.0,534.0,CHI,MIN,1.0,10.0,-3.0,pass,False
2025_01_MIN_CHI,3.0,495.0,CHI,MIN,2.0,13.0,0.0,pass,False
2025_01_MIN_CHI,3.0,491.0,CHI,MIN,3.0,13.0,4.0,pass,False
2025_01_MIN_CHI,3.0,346.0,CHI,MIN,1.0,10.0,9.0,run,False
2025_01_MIN_CHI,3.0,304.0,CHI,MIN,2.0,1.0,2.0,run,False
2025_01_MIN_CHI,3.0,258.0,CHI,MIN,1.0,10.0,4.0,run,False
2025_01_MIN_CHI,3.0,227.0,CHI,MIN,2.0,6.0,13.0,run,True
2025_01_MIN_CHI,3.0,192.0,CHI,MIN,1.0,10.0,1.0,run,False
2025_01_MIN_CHI,3.0,152.0,CHI,MIN,2.0,9.0,13.0,run,True
2025_01_MIN_CHI,3.0,94.0,CHI,MIN,1.0,5.0,5.0,run,False
2025_01_MIN_CHI,3.0,19.0,CHI,MIN,1.0,20.0,0.0,pass,False
2025_01_MIN_CHI,3.0,15.0,CHI,MIN,2.0,20.0,0.0,pass,False
2025_01_MIN_CHI,3.0,5.0,CHI,MIN,3.0,30.0,12.0,pass,False
2025_01_MIN_CHI,4.0,729.0,CHI,MIN,1.0,10.0,-8.0,pass,False
2025_01_MIN_CHI,4.0,693.0,CHI,MIN,2.0,18.0,-1.0,run,False
2025_01_MIN_CHI,4.0,653.0,CHI,MIN,3.0,19.0,0.0,pass,False
2025_01_MIN_CHI,4.0,586.0,CHI,MIN,1.0,10.0,0.0,run,False
2025_01_MIN_CHI,4.0,545.0,CHI,MIN,2.0,10.0,12.0,pass,False
2025_01_MIN_CHI,4.0,504.0,CHI,MIN,1.0,10.0,-4.0,pass,False
2025_01_MIN_CHI,4.0,468.0,CHI,MIN,2.0,14.0,0.0,pass,False
2025_01_MIN_CHI,4.0,462.0,CHI,MIN,3.0,14.0,0.0,pass,False
2025_01_MIN_CHI,4.0,173.0,CHI,MIN,1.0,10.0,31.0,pass,True
2025_01_MIN_CHI,4.0,152.0,CHI,MIN,1.0,10.0,0.0,pass,False
2025_01_MIN_CHI,4.0,146.0,CHI,MIN,2.0,10.0,0.0,pass,False
2025_01_MIN_CHI,4.0,132.0,CHI,MIN,1.0,10.0,13.0,run,True
2025_01_MIN_CHI,4.0,125.0,CHI,MIN,1.0,1.0,1.0,pass,False
2025_01_MIN_CHI,4.0,5.0,CHI,MIN,1.0,15.0,19.0,pass,False
2025_02_CHI_DET,1.0,726.0,CHI,DET,1.0,10.0,5.0,run,False
2025_02_CHI_DET,1.0,703.0,CHI,DET,2.0,5.0,1.0,pass,False
2025_02_CHI_DET,1.0,658.0,CHI,DET,3.0,4.0,6.0,pass,False
2025_02_CHI_DET,1.0,613.0,CHI,DET,1.0,15.0,20.0,run,True
2025_02_CHI_DET,1.0,587.0,CHI,DET,1.0,10.0,18.0,pass,False
2025_02_CHI_DET,1.0,561.0,CHI,DET,1.0,10.0,1.0,pass,False
2025_02_CHI_DET,1.0,523.0,CHI,DET,2.0,9.0,0.0,pass,False
2025_02_CHI_DET,1.0,518.0,CHI,DET,3.0,9.0,28.0,pass,True
2025_02_CHI_DET,1.0,412.0,CHI,DET,1.0,10.0,1.0,run,False
2025_02_CHI_DET,1.0,380.0,CHI,DET,2.0,9.0,1.0,run,False
2025_02_CHI_DET,1.0,354.0,CHI,DET,3.0,8.0,6.0,pass,False
2025_02_CHI_DET,1.0,153.0,CHI,DET,1.0,10.0,4.0,pass,False
2025_02_CHI_DET,1.0,131.0,CHI,DET,2.0,6.0,12.0,run,True
2025_02_CHI_DET,1.0,104.0,CHI,DET,1.0,10.0,0.0,pass,False
2025_02_CHI_DET,1.0,97.0,CHI,DET,2.0,10.0,12.0,pass,False
2025_02_CHI_DET,1.0,73.0,CHI,DET,1.0,10.0,3.0,pass,False
2025_02_CHI_DET,1.0,38.0,CHI,DET,2.0,7.0,1.0,run,False
2025_02_CHI_DET,2.0,880.0,CHI,DET,1.0,10.0,9.0,run,False
2025_02_CHI_DET,2.0,853.0,CHI,DET,2.0,1.0,0.0,pass,False
2025_02_CHI_DET,2.0,847.0,CHI,DET,3.0,1.0,0.0,run,False
2025_02_CHI_DET,2.0,799.0,CHI,DET,4.0,1.0,0.0,run,False
2025_02_CHI_DET,2.0,717.0,CHI,DET,1.0,10.0,7.0,run,False
2025_02_CHI_DET,2.0,688.0,CHI,DET,2.0,3.0,7.0,pass,False
2025_02_CHI_DET,2.0,641.0,CHI,DET,1.0,20.0,3.0,run,False
2025_02_CHI_DET,2.0,596.0,CHI,DET,2.0,32.0,0.0,pass,False
2025_02_CHI_DET,2.0,282.0,CHI,DET,1.0,10.0,0.0,pass,False
2025_02_CHI_DET,2.0,278.0,CHI,DET,2.0,10.0,21.0,pass,True
2025_02_CHI_DET,2.0,253.0,CHI,DET,1.0,10.0,15.0,pass,False
2025_02_CHI_DET,2.0,226.0,CHI,DET,1.0,10.0,8.0,pass,False
2025_02_CHI_DET,2.0,187.0,CHI,DET,2.0,2.0,-1.0,run,False
2025_02_CHI_DET,2.0,142.0,CHI,DET,3.0,3.0,8.0,run,False
2025_02_CHI_DET,2.0,120.0,CHI,DET,1.0,6.0,6.0,pass,False
2025_02_CHI_DET,3.0,895.0,CHI,DET,1.0,15.0,4.0,run,False
2025_02_CHI_DET,3.0,873.0,CHI,DET,2.0,11.0,2.0,run,False
2025_02_CHI_DET,3.0,835.0,CHI,DET,3.0,9.0,0.0,pass,False
2025_02_CHI_DET,3.0,633.0,CHI,DET,1.0,10.0,10.0,run,True
2025_02_CHI_DET,3.0,604.0,CHI,DET,1.0,10.0,4.0,run,False
2025_02_CHI_DET,3.0,573.0,CHI,DET,2.0,6.0,-8.0,pass,False
2025_02_CHI_DET,3.0,539.0,CHI,DET,3.0,14.0,9.0,run,False
2025_02_CHI_DET,3.0,465.0,CHI,DET,4.0,5.0,0.0,pass,False
2025_02_CHI_DET,3.0,377.0,CHI,DET,1.0,10.0,0.0,pass,False
2025_02_CHI_DET,3.0,372.0,CHI,DET,2.0,10.0,15.0,pass,False
2025_02_CHI_DET,3.0,316.0,CHI,DET,1.0,25.0,-9.0,pass,False
2025_02_CHI_DET,3.0,283.0,CHI,DET,2.0,34.0,0.0,pass,False
2025_02_CHI_DET,3.0,277.0,CHI,DET,3.0,34.0,0.0,pass,False
2025_02_CHI_DET,4.0,896.0,CHI,DET,1.0,10.0,2.0,pass,False
2025_02_CHI_DET,4.0,872.0,CHI,DET,2.0,8.0,-7.0,pass,False
2025_02_CHI_DET,4.0,829.0,CHI,DET,3.0,15.0,37.0,pass,True
2025_02_CHI_DET,4.0,802.0,CHI,DET,1.0,10.0,8.0,pass,False
2025_02_CHI_DET,4.0,777.0,CHI,DET,2.0,2.0,-5.0,pass,False
2025_02_CHI_DET,4.0,735.0,CHI,DET,1.0,10.0,0.0,pass,False
2025_02_CHI_DET,4.0,730.0,CHI,DET,2.0,10.0,9.0,pass,False
2025_02_CHI_DET,4.0,707.0,CHI,DET,3.0,1.0,3.0,run,False
2025_02_CHI_DET,4.0,473.0,CHI,DET,1.0,10.0,0.0,run,False
2025_02_CHI_DET,4.0,433.0,CHI,DET,2.0,10.0,0.0,run,False
2025_02_CHI_DET,4.0,406.0,CHI,DET,3.0,9.0,5.0,pass,False
2025_02_CHI_DET,4.0,241.0,CHI,DET,1.0,10.0,7.0,run,False
2025_02_CHI_DET,4.0,235.0,CHI,DET,2.0,3.0,10.0,run,True
2025_02_CHI_DET,4.0,192.0,CHI,DET,1.0,10.0,0.0,pass,False
2025_02_CHI_DET,4.0,186.0,CHI,DET,2.0,10.0,3.0,run,False
2025_02_CHI_DET,4.0,143.0,CHI,DET,3.0,7.0,22.0,pass,True
2025_02_CHI_DET,4.0,120.0,CHI,DET,1.0,10.0,3.0,run,False
2025_02_CHI_DET,4.0,80.0,CHI,DET,2.0,7.0,3.0,run,False
2025_02_CHI_DET,4.0,40.0,CHI,DET,3.0,4.0,10.0,run,True
2025_03_DAL_CHI,1.0,894.0,CHI,DAL,1.0,10.0,0.0,pass,False
2025_03_DAL_CHI,1.0,888.0,CHI,DAL,2.0,10.0,-4.0,run,False
2025_03_DAL_CHI,1.0,848.0,CHI,DAL,3.0,14.0,2.0,pass,False
2025_03_DAL_CHI,1.0,751.0,CHI,DAL,1.0,10.0,3.0,run,False
2025_03_DAL_CHI,1.0,727.0,CHI,DAL,1.0,10.0,31.0,pass,True
2025_03_DAL_CHI,1.0,686.0,CHI,DAL,1.0,10.0,0.0,pass,False
2025_03_DAL_CHI,1.0,681.0,CHI,DAL,2.0,10.0,2.0,pass,False
2025_03_DAL_CHI,1.0,640.0,CHI,DAL,3.0,8.0,35.0,pass,True
2025_03_DAL_CHI,1.0,261.0,CHI,DAL,1.0,10.0,65.0,pass,True
2025_03_DAL_CHI,2.0,796.0,CHI,DAL,1.0,20.0,0.0,pass,False
2025_03_DAL_CHI,2.0,791.0,CHI,DAL,2.0,20.0,11.0,pass,False
2025_03_DAL_CHI,2.0,746.0,CHI,DAL,3.0,9.0,0.0,pass,False
2025_03_DAL_CHI,2.0,477.0,CHI,DAL,1.0,10.0,6.0,run,False
2025_03_DAL_CHI,2.0,424.0,CHI,DAL,2.0,9.0,0.0,run,False
2025_03_DAL_CHI,2.0,387.0,CHI,DAL,3.0,9.0,41.0,pass,True
2025_03_DAL_CHI,2.0,346.0,CHI,DAL,1.0,10.0,12.0,run,True
2025_03_DAL_CHI,2.0,301.0,CHI,DAL,1.0,10.0,0.0,run,False
2025_03_DAL_CHI,2.0,267.0,CHI,DAL,2.0,10.0,0.0,pass,False
2025_03_DAL_CHI,2.0,264.0,CHI,DAL,3.0,10.0,0.0,pass,False
2025_03_DAL_CHI,2.0,145.0,CHI,DAL,1.0,10.0,5.0,run,False
2025_03_DAL_CHI,2.0,120.0,CHI,DAL,2.0,5.0,6.0,run,False
2025_03_DAL_CHI,2.0,88.0,CHI,DAL,1.0,10.0,4.0,run,False
2025_03_DAL_CHI,2.0,84.0,CHI,DAL,2.0,6.0,4.0,run,False
2025_03_DAL_CHI,2.0,48.0,CHI,DAL,3.0,2.0,13.0,pass,False
2025_03_DAL_CHI,2.0,43.0,CHI,DAL,1.0,10.0,29.0,pass,True
2025_03_DAL_CHI,2.0,30.0,CHI,DAL,1.0,10.0,10.0,pass,False
2025_03_DAL_CHI,3.0,603.0,CHI,DAL,1.0,10.0,11.0,run,True
2025_03_DAL_CHI,3.0,569.0,CHI,DAL,1.0,10.0,0.0,pass,False
2025_03_DAL_CHI,3.0,563.0,CHI,DAL,2.0,10.0,0.0,pass,False
2025_03_DAL_CHI,3.0,559.0,CHI,DAL,3.0,10.0,12.0,pass,False
2025_03_DAL_CHI,3.0,521.0,CHI,DAL,1.0,10.0,9.0,pass,False
2025_03_DAL_CHI,3.0,490.0,CHI,DAL,2.0,1.0,0.0,run,False
2025_03_DAL_CHI,3.0,456.0,CHI,DAL,3.0,1.0,2.0,run,False
2025_03_DAL_CHI,3.0,430.0,CHI,DAL,1.0,10.0,7.0,run,False
2025_03_DAL_CHI,3.0,397.0,CHI,DAL,2.0,3.0,4.0,run,False
2025_03_DAL_CHI,3.0,354.0,CHI,DAL,1.0,10.0,2.0,run,False
2025_03_DAL_CHI,3.0,311.0,CHI,DAL,2.0,8.0,4.0,run,False
2025_03_DAL_CHI,3.0,270.0,CHI,DAL,3.0,4.0,7.0,run,False
2025_03_DAL_CHI,3.0,226.0,CHI,DAL,1.0,10.0,5.0,run,False
2025_03_DAL_CHI,3.0,184.0,CHI,DAL,2.0,5.0,4.0,run,False
2025_03_DAL_CHI,3.0,160.0,CHI,DAL,3.0,1.0,2.0,run,False
2025_03_DAL_CHI,3.0,119.0,CHI,DAL,1.0,7.0,-8.0,run,False
2025_03_DAL_CHI,3.0,100.0,CHI,DAL,2.0,15.0,4.0,pass,False
2025_03_DAL_CHI,3.0,53.0,CHI,DAL,3.0,11.0,7.0,pass,False
2025_03_DAL_CHI,3.0,14.0,CHI,DAL,4.0,4.0,4.0,pass,False
2025_03_DAL_CHI,4.0,812.0,CHI,DAL,1.0,10.0,14.0,pass,False
2025_03_DAL_CHI,4.0,768.0,CHI,DAL,1.0,10.0,-4.0,pass,False
2025_03_DAL_CHI,4.0,723.0,CHI,DAL,2.0,14.0,8.0,run,False
2025_03_DAL_CHI,4.0,678.0,CHI,DAL,3.0,6.0,7.0,pass,False
2025_03_DAL_CHI,4.0,634.0,CHI,DAL,1.0,10.0,2.0,run,False
2025_03_DAL_CHI,4.0,597.0,CHI,DAL,2.0,8.0,2.0,run,False
2025_03_DAL_CHI,4.0,552.0,CHI,DAL,3.0,6.0,0.0,pass,False
2025_03_DAL_CHI,4.0,287.0,CHI,DAL,1.0,10.0,5.0,run,False
2025_03_DAL_CHI,4.0,281.0,CHI,DAL,2.0,5.0,-4.0,run,False
2025_03_DAL_CHI,4.0,276.0,CHI,DAL,3.0,9.0,6.0,pass,False
2025_04_CHI_LV,1.0,893.0,CHI,LV,1.0,10.0,2.0,run,False
2025_04_CHI_LV,1.0,856.0,CHI,LV,2.0,8.0,5.0,pass,False
2025_04_CHI_LV,1.0,811.0,CHI,LV,3.0,3.0,0.0,pass,False
2025_04_CHI_LV,1.0,648.0,CHI,LV,1.0,10.0,-4.0,run,False
2025_04_CHI_LV,1.0,607.0,CHI,LV,2.0,14.0,0.0,pass,False
2025_04_CHI_LV,1.0,601.0,CHI,LV,3.0,14.0,0.0,pass,False
2025_04_CHI_LV,1.0,434.0,CHI,LV,1.0,10.0,1.0,run,False
2025_04_CHI_LV,1.0,394.0,CHI,LV,2.0,9.0,4.0,run,False
2025_04_CHI_LV,1.0,357.0,CHI,LV,3.0,5.0,6.0,pass,False
2025_04_CHI_LV,1.0,313.0,CHI,LV,1.0,9.0,-4.0,run,False
2025_04_CHI_LV,1.0,270.0,CHI,LV,2.0,13.0,0.0,pass,False
2025_04_CHI_LV,1.0,264.0,CHI,LV,3.0,13.0,0.0,pass,False
2025_04_CHI_LV,2.0,900.0,CHI,LV,1.0,15.0,4.0,pass,False
2025_04_CHI_LV,2.0,863.0,CHI,LV,2.0,11.0,10.0,pass,False
2025_04_CHI_LV,2.0,820.0,CHI,LV,3.0,1.0,0.0,pass,False
2025_04_CHI_LV,2.0,813.0,CHI,LV,4.0,1.0,7.0,pass,False
2025_04_CHI_LV,2.0,783.0,CHI,LV,1.0,10.0,29.0,pass,True
2025_04_CHI_LV,2.0,735.0,CHI,LV,1.0,10.0,0.0,pass,False
2025_04_CHI_LV,2.0,729.0,CHI,LV,2.0,10.0,-6.0,run,False
2025_04_CHI_LV,2.0,679.0,CHI,LV,3.0,16.0,-10.0,pass,False
2025_04_CHI_LV,2.0,528.0,CHI,LV,1.0,10.0,7.0,run,False
2025_04_CHI_LV,2.0,494.0,CHI,LV,2.0,3.0,-4.0,pass,False
2025_04_CHI_LV,2.0,455.0,CHI,LV,3.0,7.0,7.0,pass,False
2025_04_CHI_LV,2.0,411.0,CHI,LV,1.0,10.0,-2.0,run,False
2025_04_CHI_LV,2.0,369.0,CHI,LV,2.0,12.0,0.0,run,False
2025_04_CHI_LV,2.0,334.0,CHI,LV,3.0,12.0,3.0,pass,False
2025_04_CHI_LV,2.0,306.0,CHI,LV,3.0,19.0,-2.0,run,False
2025_04_CHI_LV,2.0,235.0,CHI,LV,1.0,10.0,0.0,pass,False
2025_04_CHI_LV,2.0,230.0,CHI,LV,2.0,10.0,13.0,pass,False
2025_04_CHI_LV,2.0,187.0,CHI,LV,1.0,10.0,3.0,pass,False
2025_04_CHI_LV,2.0,146.0,CHI,LV,2.0,7.0,5.0,run,False
2025_04_CHI_LV,2.0,120.0,CHI,LV,3.0,2.0,15.0,pass,False
2025_04_CHI_LV,2.0,114.0,CHI,LV,1.0,10.0,1.0,run,False
2025_04_CHI_LV,2.0,75.0,CHI,LV,2.0,9.0,0.0,pass,False
2025_04_CHI_LV,2.0,63.0,CHI,LV,3.0,9.0,0.0,pass,False
2025_04_CHI_LV,3.0,882.0,CHI,LV,1.0,10.0,3.0,run,False
2025_04_CHI_LV,3.0,861.0,CHI,LV,1.0,22.0,0.0,pass,False
2025_04_CHI_LV,3.0,853.0,CHI,LV,2.0,22.0,17.0,pass,False
2025_04_CHI_LV,3.0,808.0,CHI,LV,3.0,5.0,10.0,pass,False
2025_04_CHI_LV,3.0,772.0,CHI,LV,1.0,10.0,3.0,run,False
2025_04_CHI_LV,3.0,714.0,CHI,LV,2.0,12.0,0.0,pass,False
2025_04_CHI_LV,3.0,704.0,CHI,LV,3.0,12.0,27.0,pass,True
2025_04_CHI_LV,3.0,317.0,CHI,LV,1.0,10.0,7.0,run,False
2025_04_CHI_LV,3.0,271.0,CHI,LV,2.0,3.0,0.0,pass,False
2025_04_CHI_LV,3.0,262.0,CHI,LV,3.0,3.0,2.0,run,False
2025_04_CHI_LV,3.0,67.0,CHI,LV,1.0,10.0,0.0,pass,False
2025_04_CHI_LV,3.0,29.0,CHI,LV,2.0,10.0,9.0,run,False
2025_04_CHI_LV,4.0,900.0,CHI,LV,3.0,1.0,13.0,run,True
2025_04_CHI_LV,4.0,838.0,CHI,LV,1.0,20.0,13.0,pass,False
2025_04_CHI_LV,4.0,793.0,CHI,LV,1.0,10.0,5.0,pass,False
2025_04_CHI_LV,4.0,751.0,CHI,LV,2.0,5.0,0.0,pass,False
2025_04_CHI_LV,4.0,747.0,CHI,LV,3.0,5.0,0.0,run,False
2025_04_CHI_LV,4.0,399.0,CHI,LV,1.0,10.0,5.0,pass,False
2025_04_CHI_LV,4.0,362.0,CHI,LV,2.0,5.0,7.0,run,False
2025_04_CHI_LV,4.0,329.0,CHI,LV,1.0,10.0,13.0,pass,False
2025_04_CHI_LV,4.0,290.0,CHI,LV,1.0,10.0,7.0,pass,False
2025_04_CHI_LV,4.0,248.0,CHI,LV,2.0,7.0,12.0,run,True
2025_04_CHI_LV,4.0,201.0,CHI,LV,1.0,10.0,-1.0,run,False
2025_04_CHI_LV,4.0,162.0,CHI,LV,2.0,11.0,17.0,pass,False
2025_04_CHI_LV,4.0,120.0,CHI,LV,1.0,10.0,0.0,pass,False
2025_04_CHI_LV,4.0,113.0,CHI,LV,2.0,10.0,6.0,run,False
2025_04_CHI_LV,4.0,105.0,CHI,LV,3.0,4.0,5.0,run,False
2025_04_CHI_LV,4.0,99.0,CHI,LV,1.0,2.0,2.0,run,False
2025_04_CHI_LV,4.0,94.0,CHI,LV,0.0,0.0,0.0,pass,False
2025_06_CHI_WAS,1.0,895.0,CHI,WAS,1.0,10.0,2.0,run,False
